"table_schema","table_name","column_name","data_type"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposedpeo","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposeddwe","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposedhos","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposedsch","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposedp_1","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposedd_1","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposedh_1","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","exposeds_1","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","additional","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","addition_1","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","addition_2","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","referencel","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","localid","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_mer_ferrocarril_ln","geom","USER-DEFINED"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","gid","integer"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","id","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","objectid","integer"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","ca_prov","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","num_instalacion","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","ms","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","cod_autonomico","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","latitud","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","longitud","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","cod_region","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","tipo_inst_residuos","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","nom_operador","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","direccion","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","tipo_residuo","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","tipo_residuo2","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","tipo_residuo3","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","tipo_residuo4","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","tipo_residuo5","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","residuo_inerte","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","residuo_no_inerte","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","residuo_peligroso","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","categoria_a","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","criterio_categoria_a","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","seveso","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","fase_operacional","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","autoridad_autorizacion","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","autoridad_inspecciona","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","fecha_autorizacion","timestamp with time zone"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","fecha_renovacion","timestamp with time zone"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","duracion","integer"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","material_extraido","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","material_extraido2","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","material_extraido3","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","material_extraido4","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","material_extraido5","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","princ_probl_medioamb","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","princ_probl_medioamb1","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","princ_probl_medioamb2","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","princ_probl_medioamb3","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","medidas_control","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","medidas_control2","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","medidas_control3","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","medidas_control4","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","medidas_control5","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","aprov_residuos","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","mtd","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","mdt2","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","mdt3","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","mdt4","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","mdt5","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","otras_autorizaciones","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","otras_autorizaciones1","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","otras_autorizaciones2","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","otras_autorizaciones3","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","otras_autorizaciones4","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","observaciones","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","anio","timestamp with time zone"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_re_inst_gst_industrias_extr","geom","USER-DEFINED"
"afecciones","evaluacionambiental_re_mercurio","gid","integer"
"afecciones","evaluacionambiental_re_mercurio","id","character varying"
"afecciones","evaluacionambiental_re_mercurio","objectid","integer"
"afecciones","evaluacionambiental_re_mercurio","thematic_id","character varying"
"afecciones","evaluacionambiental_re_mercurio","name","character varying"
"afecciones","evaluacionambiental_re_mercurio","latitude","double precision"
"afecciones","evaluacionambiental_re_mercurio","longitude","double precision"
"afecciones","evaluacionambiental_re_mercurio","address","character varying"
"afecciones","evaluacionambiental_re_mercurio","inspireidlocalid","character varying"
"afecciones","evaluacionambiental_re_mercurio","inspireidnamespace","character varying"
"afecciones","evaluacionambiental_re_mercurio","reporting_status","character varying"
"afecciones","evaluacionambiental_re_mercurio","methylate","character varying"
"afecciones","evaluacionambiental_re_mercurio","primary_mining","character varying"
"afecciones","evaluacionambiental_re_mercurio","chlor_alkali","character varying"
"afecciones","evaluacionambiental_re_mercurio","natural_gas_cleaning","character varying"
"afecciones","evaluacionambiental_re_mercurio","non_ferrous","character varying"
"afecciones","evaluacionambiental_re_mercurio","non_waste_over_50ton","character varying"
"afecciones","evaluacionambiental_re_mercurio","waste_over_50ton","character varying"
"afecciones","evaluacionambiental_re_mercurio","over_10ton","character varying"
"afecciones","evaluacionambiental_re_mercurio","water_2010","character varying"
"afecciones","evaluacionambiental_re_mercurio","air_2010","character varying"
"afecciones","evaluacionambiental_re_mercurio","land_2010","character varying"
"afecciones","evaluacionambiental_re_mercurio","water_2020","character varying"
"afecciones","evaluacionambiental_re_mercurio","air_2020","character varying"
"afecciones","evaluacionambiental_re_mercurio","land_2020","character varying"
"afecciones","evaluacionambiental_re_mercurio","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_re_mercurio","geom","USER-DEFINED"
"afecciones","evaluacionambiental_re_poblacion_aislada","gid","integer"
"afecciones","evaluacionambiental_re_poblacion_aislada","id","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","objectid","integer"
"afecciones","evaluacionambiental_re_poblacion_aislada","cod_ine","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","nombre","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","cod_ccaa","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","cod_prov","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","cod_muni","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","ccaa","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","provincia","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","hoja_mtn25","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","longitud","double precision"
"afecciones","evaluacionambiental_re_poblacion_aislada","latitud","double precision"
"afecciones","evaluacionambiental_re_poblacion_aislada","origen_coor","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","altitud","integer"
"afecciones","evaluacionambiental_re_poblacion_aislada","origen_alt","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_re_poblacion_aislada","geom","USER-DEFINED"
"afecciones","evaluacionambiental_re_vertedero","gid","integer"
"afecciones","evaluacionambiental_re_vertedero","id","character varying"
"afecciones","evaluacionambiental_re_vertedero","objectid","integer"
"afecciones","evaluacionambiental_re_vertedero","cod_nima","character varying"
"afecciones","evaluacionambiental_re_vertedero","cod_ine","character varying"
"afecciones","evaluacionambiental_re_vertedero","municipio","character varying"
"afecciones","evaluacionambiental_re_vertedero","provincia","character varying"
"afecciones","evaluacionambiental_re_vertedero","ccaa","character varying"
"afecciones","evaluacionambiental_re_vertedero","tipo_coor","character varying"
"afecciones","evaluacionambiental_re_vertedero","latitud","double precision"
"afecciones","evaluacionambiental_re_vertedero","longitud","double precision"
"afecciones","evaluacionambiental_re_vertedero","direccion","character varying"
"afecciones","evaluacionambiental_re_vertedero","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_re_vertedero","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ume_aeropuerto","gid","integer"
"afecciones","evaluacionambiental_ume_aeropuerto","id","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","objectid","integer"
"afecciones","evaluacionambiental_ume_aeropuerto","name","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","nationalco","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","road_eucod","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","inspireid","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","competenta","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","othercompe","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","geometry","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","tipo_ume","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","tipo_emiso","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","fase_end","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","zip_origen","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","codig_icao","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","institucio","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","denominaci","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","organismo_","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","agl_noises","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","agl_numhab","integer"
"afecciones","evaluacionambiental_ume_aeropuerto","agl_size","integer"
"afecciones","evaluacionambiental_ume_aeropuerto","traffic","integer"
"afecciones","evaluacionambiental_ume_aeropuerto","length","integer"
"afecciones","evaluacionambiental_ume_aeropuerto","pk_ini_ume","double precision"
"afecciones","evaluacionambiental_ume_aeropuerto","pk_fin_ume","double precision"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_a","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_1","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_2","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_3","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_4","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_5","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_6","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_r","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_7","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_8","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","aditinfo_9","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","linkrefdat","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","linkrefobj","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","localid","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_ume_aeropuerto","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ume_aglomeracion","gid","integer"
"afecciones","evaluacionambiental_ume_aglomeracion","id","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","objectid","integer"
"afecciones","evaluacionambiental_ume_aglomeracion","name","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","nationalco","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","road_eucod","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","inspireid","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","competenta","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","othercompe","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","geometry","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","tipo_ume","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","tipo_emiso","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","fase_end","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","zip_origen","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","codig_icao","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","institucio","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","denominaci","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","organismo_","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","agl_noises","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","agl_numhab","integer"
"afecciones","evaluacionambiental_ume_aglomeracion","agl_size","integer"
"afecciones","evaluacionambiental_ume_aglomeracion","traffic","integer"
"afecciones","evaluacionambiental_ume_aglomeracion","length","integer"
"afecciones","evaluacionambiental_ume_aglomeracion","pk_ini_ume","double precision"
"afecciones","evaluacionambiental_ume_aglomeracion","pk_fin_ume","double precision"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_a","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_1","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_2","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_3","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_4","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_5","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_6","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_r","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_7","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_8","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","aditinfo_9","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","linkrefdat","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","linkrefobj","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","localid","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_ume_aglomeracion","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ume_ferrocarril","gid","integer"
"afecciones","evaluacionambiental_ume_ferrocarril","id","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","objectid","integer"
"afecciones","evaluacionambiental_ume_ferrocarril","name","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","nationalco","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","road_eucod","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","inspireid","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","competenta","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","othercompe","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","geometry","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","tipo_ume","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","tipo_emiso","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","fase_end","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","zip_origen","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","codig_icao","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","institucio","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","denominaci","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","organismo_","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","agl_noises","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","agl_numhab","integer"
"afecciones","evaluacionambiental_ume_ferrocarril","agl_size","integer"
"afecciones","evaluacionambiental_ume_ferrocarril","traffic","integer"
"afecciones","evaluacionambiental_ume_ferrocarril","length","integer"
"afecciones","evaluacionambiental_ume_ferrocarril","pk_ini_ume","double precision"
"afecciones","evaluacionambiental_ume_ferrocarril","pk_fin_ume","double precision"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_a","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_1","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_2","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_3","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_4","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_5","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_6","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_r","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_7","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_8","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","aditinfo_9","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","linkrefdat","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","linkrefobj","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","localid","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_ume_ferrocarril","geom","USER-DEFINED"
"afecciones","iepf_cmup_c","gid","integer"
"afecciones","iepf_cmup_c","objectid","integer"
"afecciones","iepf_cmup_c","fid_iepf_c","integer"
"afecciones","iepf_cmup_c","id_propfor","character varying"
"afecciones","iepf_cmup_c","cd_monte","character varying"
"afecciones","iepf_cmup_c","monte","character varying"
"afecciones","iepf_cmup_c","elenco","character varying"
"afecciones","iepf_cmup_c","id_prop","integer"
"afecciones","iepf_cmup_c","id_tipo_af","integer"
"afecciones","iepf_cmup_c","sup_mup","double precision"
"afecciones","iepf_cmup_c","sup_carto","double precision"
"afecciones","iepf_cmup_c","fc_declar","date"
"afecciones","iepf_cmup_c","cmup","integer"
"afecciones","iepf_cmup_c","fc_resolu","character varying"
"afecciones","iepf_cmup_c","doc_resolu","character varying"
"afecciones","iepf_cmup_c","fc_des","date"
"afecciones","iepf_cmup_c","tipo_des","character varying"
"afecciones","iepf_cmup_c","web_des","character varying"
"afecciones","iepf_cmup_c","obs_des","character varying"
"afecciones","iepf_cmup_c","fc_amoj","character varying"
"afecciones","iepf_cmup_c","tipo_amoj","character varying"
"afecciones","iepf_cmup_c","web_amoj","character varying"
"afecciones","iepf_cmup_c","obs_amoj","character varying"
"afecciones","iepf_cmup_c","id_c_gfs","integer"
"afecciones","iepf_cmup_c","nut2","double precision"
"afecciones","iepf_cmup_c","nut3","double precision"
"afecciones","iepf_cmup_c","nut3_nom","character varying"
"afecciones","iepf_cmup_c","nut2_nom","character varying"
"afecciones","iepf_cmup_c","shape_leng","double precision"
"afecciones","iepf_cmup_c","shape_area","double precision"
"afecciones","iepf_cmup_c","geom","USER-DEFINED"
"afecciones","iepf_cmup_c_4326","gid","integer"
"afecciones","iepf_cmup_c_4326","objectid","integer"
"afecciones","iepf_cmup_c_4326","fid_iepf_c","integer"
"afecciones","iepf_cmup_c_4326","id_propfor","character varying"
"afecciones","iepf_cmup_c_4326","cd_monte","character varying"
"afecciones","iepf_cmup_c_4326","monte","character varying"
"afecciones","iepf_cmup_c_4326","elenco","character varying"
"afecciones","iepf_cmup_c_4326","id_prop","integer"
"afecciones","iepf_cmup_c_4326","id_tipo_af","integer"
"afecciones","iepf_cmup_c_4326","sup_mup","double precision"
"afecciones","iepf_cmup_c_4326","sup_carto","double precision"
"afecciones","iepf_cmup_c_4326","fc_declar","date"
"afecciones","iepf_cmup_c_4326","cmup","integer"
"afecciones","iepf_cmup_c_4326","fc_resolu","character varying"
"afecciones","iepf_cmup_c_4326","doc_resolu","character varying"
"afecciones","iepf_cmup_c_4326","fc_des","date"
"afecciones","iepf_cmup_c_4326","tipo_des","character varying"
"afecciones","iepf_cmup_c_4326","web_des","character varying"
"afecciones","iepf_cmup_c_4326","obs_des","character varying"
"afecciones","iepf_cmup_c_4326","fc_amoj","character varying"
"afecciones","iepf_cmup_c_4326","tipo_amoj","character varying"
"afecciones","iepf_cmup_c_4326","web_amoj","character varying"
"afecciones","iepf_cmup_c_4326","obs_amoj","character varying"
"afecciones","iepf_cmup_c_4326","id_c_gfs","integer"
"afecciones","iepf_cmup_c_4326","nut2","double precision"
"afecciones","iepf_cmup_c_4326","nut3","double precision"
"afecciones","iepf_cmup_c_4326","nut3_nom","character varying"
"afecciones","iepf_cmup_c_4326","nut2_nom","character varying"
"afecciones","iepf_cmup_c_4326","shape_leng","double precision"
"afecciones","iepf_cmup_c_4326","shape_area","double precision"
"afecciones","iepf_cmup_c_4326","geom","USER-DEFINED"
"afecciones","iepf_cmup_pb","gid","integer"
"afecciones","iepf_cmup_pb","objectid","integer"
"afecciones","iepf_cmup_pb","id_propfor","character varying"
"afecciones","iepf_cmup_pb","cd_monte","character varying"
"afecciones","iepf_cmup_pb","monte","character varying"
"afecciones","iepf_cmup_pb","elenco","character varying"
"afecciones","iepf_cmup_pb","id_prop","integer"
"afecciones","iepf_cmup_pb","id_tipo_af","integer"
"afecciones","iepf_cmup_pb","sup_mup","double precision"
"afecciones","iepf_cmup_pb","sup_carto","double precision"
"afecciones","iepf_cmup_pb","fc_declar","timestamp with time zone"
"afecciones","iepf_cmup_pb","cmup","integer"
"afecciones","iepf_cmup_pb","fc_resolu","character varying"
"afecciones","iepf_cmup_pb","doc_resolu","character varying"
"afecciones","iepf_cmup_pb","fc_des","timestamp with time zone"
"afecciones","iepf_cmup_pb","tipo_des","character varying"
"afecciones","iepf_cmup_pb","web_des","character varying"
"afecciones","iepf_cmup_pb","obs_des","character varying"
"afecciones","iepf_cmup_pb","fc_amoj","character varying"
"afecciones","iepf_cmup_pb","tipo_amoj","character varying"
"afecciones","iepf_cmup_pb","web_amoj","character varying"
"afecciones","iepf_cmup_pb","obs_amoj","character varying"
"afecciones","iepf_cmup_pb","id_c_gfs","integer"
"afecciones","iepf_cmup_pb","nut2","double precision"
"afecciones","iepf_cmup_pb","nut2_nom","character varying"
"afecciones","iepf_cmup_pb","nut3","double precision"
"afecciones","iepf_cmup_pb","nut3_nom","character varying"
"afecciones","iepf_cmup_pb","shape_leng","double precision"
"afecciones","iepf_cmup_pb","shape_area","double precision"
"afecciones","iepf_cmup_pb","geom","USER-DEFINED"
"afecciones","iepf_cmup_pb_4326","gid","integer"
"afecciones","iepf_cmup_pb_4326","objectid","integer"
"afecciones","iepf_cmup_pb_4326","id_propfor","character varying"
"afecciones","iepf_cmup_pb_4326","cd_monte","character varying"
"afecciones","iepf_cmup_pb_4326","monte","character varying"
"afecciones","iepf_cmup_pb_4326","elenco","character varying"
"afecciones","iepf_cmup_pb_4326","id_prop","integer"
"afecciones","iepf_cmup_pb_4326","id_tipo_af","integer"
"afecciones","iepf_cmup_pb_4326","sup_mup","double precision"
"afecciones","iepf_cmup_pb_4326","sup_carto","double precision"
"afecciones","iepf_cmup_pb_4326","fc_declar","date"
"afecciones","iepf_cmup_pb_4326","cmup","integer"
"afecciones","iepf_cmup_pb_4326","fc_resolu","character varying"
"afecciones","iepf_cmup_pb_4326","doc_resolu","character varying"
"afecciones","iepf_cmup_pb_4326","fc_des","date"
"afecciones","iepf_cmup_pb_4326","tipo_des","character varying"
"afecciones","iepf_cmup_pb_4326","web_des","character varying"
"afecciones","iepf_cmup_pb_4326","obs_des","character varying"
"afecciones","iepf_cmup_pb_4326","fc_amoj","character varying"
"afecciones","iepf_cmup_pb_4326","tipo_amoj","character varying"
"afecciones","iepf_cmup_pb_4326","web_amoj","character varying"
"afecciones","iepf_cmup_pb_4326","obs_amoj","character varying"
"afecciones","iepf_cmup_pb_4326","id_c_gfs","integer"
"afecciones","iepf_cmup_pb_4326","nut2","double precision"
"afecciones","iepf_cmup_pb_4326","nut2_nom","character varying"
"afecciones","iepf_cmup_pb_4326","nut3","double precision"
"afecciones","iepf_cmup_pb_4326","nut3_nom","character varying"
"afecciones","iepf_cmup_pb_4326","shape_leng","double precision"
"afecciones","iepf_cmup_pb_4326","shape_area","double precision"
"afecciones","iepf_cmup_pb_4326","geom","USER-DEFINED"
"afecciones","inundacion_q100","geometry","USER-DEFINED"
"afecciones","inundacion_q100","objectid","bigint"
"afecciones","inundacion_q100","id_medamb","text"
"afecciones","inundacion_q100","cod_arpsi","text"
"afecciones","inundacion_q100","tipo_elto","text"
"afecciones","inundacion_q100","subtipo_el","text"
"afecciones","inundacion_q100","cod_prtr","text"
"afecciones","inundacion_q100","cnae_2009","text"
"afecciones","inundacion_q100","activ_eco","text"
"afecciones","inundacion_q100","cod_edar","text"
"afecciones","inundacion_q100","desc_edar","text"
"afecciones","inundacion_q100","cod_elto","text"
"afecciones","inundacion_q100","desc_elto","text"
"afecciones","inundacion_q100","clasif_afe","text"
"afecciones","inundacion_q100","demarcacio","text"
"afecciones","inundacion_q100","id_demar","bigint"
"afecciones","inundacion_q100","gdb_geomattr_data","text"
"afecciones","inundacion_q500","geometry","USER-DEFINED"
"afecciones","inundacion_q500","objectid","bigint"
"afecciones","inundacion_q500","id_medamb","text"
"afecciones","inundacion_q500","cod_arpsi","text"
"afecciones","inundacion_q500","tipo_elto","text"
"afecciones","inundacion_q500","subtipo_el","text"
"afecciones","inundacion_q500","cod_prtr","text"
"afecciones","inundacion_q500","cnae_2009","text"
"afecciones","inundacion_q500","activ_eco","text"
"afecciones","inundacion_q500","cod_edar","text"
"afecciones","inundacion_q500","desc_edar","text"
"afecciones","inundacion_q500","cod_elto","text"
"afecciones","inundacion_q500","desc_elto","text"
"afecciones","inundacion_q500","clasif_afe","text"
"afecciones","inundacion_q500","demarcacio","text"
"afecciones","inundacion_q500","id_demar","bigint"
"afecciones","inundacion_q500","gdb_geomattr_data","text"
"afecciones","municipios","geometry","USER-DEFINED"
"afecciones","municipios","objectid","bigint"
"afecciones","municipios","natcode","text"
"afecciones","municipios","nombre","text"
"afecciones","municipios","cod_nut1","text"
"afecciones","municipios","cod_nut2","text"
"afecciones","municipios","cod_nut3","text"
"afecciones","municipios","codmun_ine","text"
